SubjectAssgn,GenID,ExpAssgn,Vowel,Item,ItemType,RespNum,RespNum2,absRT,logAbsRT
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,620.2,2.792531762
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,526.8,2.721645766
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,0,0,2000,3.301029996
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,601.13,2.778968402
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,615.94,2.789538409
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,692.59,2.840476217
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,589.41,2.7704175
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,932.85,2.969811816
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,572.75,2.757965098
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,496.94,2.696303956
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,753.35,2.876996793
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,507.84,2.705726905
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,485,2.685741739
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,608.07,2.783953577
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,489.36,2.689628467
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,440.83,2.644271142
a-i-subject-15,Subject15-r1557,a-i,i,i-4-2,diff,1,100,491.59,2.69160304
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,632.51,2.801067396
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,697.13,2.843313772
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,698.42,2.844116667
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,745.49,2.872441822
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,681.35,2.83337026
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,658.2,2.818357878
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,910.45,2.9592561
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,700.99,2.845711823
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,588.3,2.769598848
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,1453.98,3.162558433
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,833.49,2.920900394
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,621.36,2.793343292
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,627.31,2.797482211
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,884.67,2.9467813
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,901.17,2.954806726
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,0,0,1760.44,3.245621228
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,828.09,2.91807754
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,738.27,2.868215221
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,815.86,2.911615641
a-i-subject-15,Subject15-r1557,a-i,i,i-4-4,same,1,100,759.37,2.880453436
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,522.18,2.717820234
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,447.49,2.650783335
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,664.26,2.822338101
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,652.11,2.81432086
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,658.5,2.818555779
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,449.4,2.652633068
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,732.99,2.86509805
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,542.63,2.734503801
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,497.52,2.696810544
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,982.85,2.992487242
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,666.95,2.824093277
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,463.04,2.665618509
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,695.41,2.842240932
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,410.4,2.613207352
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,442.21,2.645628559
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,449.28,2.652517086
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,581.61,2.764631865
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,507.11,2.705102175
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,475.32,2.676986088
a-i-subject-15,Subject15-r1557,a-i,i,i-4-square,diff,1,100,683.72,2.834878284
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,802.7,2.904553263
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,882.46,2.945695029
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,575.22,2.759833978
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,651.22,2.81372773
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,743.3,2.871164133
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,605.79,2.7823221
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,845.82,2.92727795
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,633.03,2.801424292
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,663.48,2.821827836
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,631.77,2.800558999
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,779.4,2.891760401
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,853.55,2.931228967
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,708.63,2.850419534
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,725.67,2.860739169
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,642.02,2.807548557
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,707.1,2.849480837
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,692.08,2.840156299
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,709.3,2.85082996
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,617.93,2.79093928
a-i-subject-15,Subject15-r1557,a-i,i,i-square-square,same,1,100,595.7,2.7750276
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,662.24,2.821015409
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,769.38,2.886140893
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,648.32,2.811789419
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,904.62,2.956466185
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,662.74,2.821343183
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,498.01,2.697238063
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,814.86,2.911083
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,832.94,2.920613719
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,788.28,2.896680508
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,608.34,2.784146373
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,634.91,2.802712167
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,666.36,2.82370892
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,703.66,2.847362864
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,575.66,2.760166053
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,485.93,2.686573712
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,522.81,2.718343886
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,563.9,2.751202095
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,539.56,2.732039746
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,605.08,2.781812798
a-i-subject-16,Subject16-r1542,a-i,a,a-2-2,same,1,100,548.54,2.739208302
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,699.66,2.844887046
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,530.45,2.724644454
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,1,100,570.74,2.756438311
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,1,100,772.08,2.887662303
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,1225.03,3.088146724
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,607.8,2.783760696
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,1,100,513.74,2.710743381
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,730.13,2.863400193
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,1,100,644.45,2.809189228
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,699.87,2.845017378
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,581.47,2.764527313
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,605.54,2.782142837
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,1,100,672.44,2.827653539
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,669.98,2.826061838
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,378.03,2.577526266
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,609.86,2.785230149
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,468.4,2.670616886
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,725.67,2.860739169
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,472.7,2.674585602
a-i-subject-16,Subject16-r1542,a-i,a,a-23-2,diff,0,0,641.74,2.80735911
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,715.29,2.854482154
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,740.74,2.869665797
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,619.33,2.791922118
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,666.34,2.823695884
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,553.9,2.743431365
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,494.44,2.694113598
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,716.46,2.855191949
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,707.17,2.849523828
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,0,0,781.97,2.893190092
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,634.99,2.802766886
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,411.83,2.61471798
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,694.68,2.841784796
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,600.74,2.77868655
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,638.8,2.805364907
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,620.99,2.793084607
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,626.65,2.797025044
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,610.28,2.785529138
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,570.3,2.756103372
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,522.71,2.718260809
a-i-subject-16,Subject16-r1542,a-i,a,a-23-23,same,1,100,590.6,2.771293443
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,685.07,2.83573495
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,642.16,2.80764325
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,811.1,2.909074401
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,782.96,2.893739575
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,733.48,2.865388276
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,616.91,2.79022181
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,1,100,737.05,2.867496951
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,530.69,2.724840904
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,891.86,2.950296686
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,706.82,2.84930883
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,900.2,2.954339009
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,692.7,2.840545188
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,619.09,2.791753789
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,605.62,2.782200209
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,598.85,2.777318054
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,546.23,2.737375549
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,481.27,2.682388791
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,478.03,2.679455153
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,802.26,2.904315139
a-i-subject-16,Subject16-r1542,a-i,a,a-23-4,diff,0,0,667.04,2.824151878
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,1,100,673,2.828015064
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,674.37,2.828898242
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,636.41,2.803736995
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,992.83,2.996874892
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,1,100,1452.62,3.162152019
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,1,100,671.45,2.827013678
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,1,100,653.35,2.815145895
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,659.41,2.819155529
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,1251.73,3.097510661
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,1,100,658.92,2.81883269
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,542.64,2.734511804
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,748.68,2.874296232
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,1244.28,3.094918121
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,839.82,2.924186213
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,627.34,2.79750298
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,574.69,2.75943364
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,492.46,2.692370961
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,613.09,2.787524232
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,560.43,2.748521375
a-i-subject-16,Subject16-r1542,a-i,a,a-23-square,diff,0,0,662.4,2.821120324
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,528.73,2.723233953
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,1,100,791.28,2.898330189
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,1,100,1224.4,3.087923321
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,1,100,581.39,2.764467558
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,867.42,2.938229431
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,754.56,2.877693779
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,770.26,2.886637345
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,1138.26,3.056241474
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,576.56,2.760844509
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,657.93,2.81817969
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,377.08,2.576433498
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,507.48,2.705418931
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,858.22,2.933598631
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,788.74,2.896933866
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,615.79,2.789432632
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,977.54,2.990134537
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,516.49,2.713061917
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,623.25,2.794662287
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,1008.29,3.00358546
a-i-subject-16,Subject16-r1542,a-i,a,a-2-square,diff,0,0,841.46,2.925033476
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,881.68,2.945310989
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,737.73,2.867897445
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,889.09,2.948945726
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,1,100,440.16,2.643610573
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,1,100,678.64,2.831639454
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,643.3,2.808413551
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,405.67,2.608172892
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,458.16,2.66101717
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,612.47,2.787084821
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,740.96,2.869794764
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,654.83,2.816128568
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,619.99,2.792384685
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,547.93,2.738725079
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,671.16,2.826826065
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,509.68,2.707297592
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,1,100,649.39,2.812505597
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,512.98,2.710100433
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,450.86,2.654041707
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,497.39,2.69669705
a-i-subject-16,Subject16-r1542,a-i,a,a-4-2,diff,0,0,512.53,2.709719291
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,639.09,2.805562022
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,587.15,2.768749065
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,472.36,2.674273114
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,974.1,2.988603543
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,507.39,2.705341904
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,0,0,1172.84,3.069238769
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,1001.48,3.000642281
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,615.19,2.789009267
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,537.69,2.73053196
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,449.79,2.653009796
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,487.91,2.688339719
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,523.89,2.719240109
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,539.03,2.731612937
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,409.18,2.611914398
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,521.85,2.717545688
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,411.53,2.6144015
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,555.78,2.744902914
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,734.49,2.865985887
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,735.59,2.866635817
a-i-subject-16,Subject16-r1542,a-i,a,a-4-4,same,1,100,604.52,2.781410674
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,2000,3.301029996
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,1109.48,3.045119478
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,1,100,744.59,2.871917199
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,812.62,2.909887507
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,1,100,766.64,2.884591475
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,846.3,2.927524341
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,782.94,2.893728482
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,1,100,746.89,2.873256645
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,599.72,2.777948532
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,729.09,2.862781142
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,1,100,1368.57,3.136267016
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,533.88,2.727443652
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,510.37,2.707885138
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,513.45,2.710498158
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,544.29,2.735830355
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,599.94,2.778107819
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,550.5,2.740757323
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,784.08,2.894360376
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,680.36,2.832738772
a-i-subject-16,Subject16-r1542,a-i,a,a-4-square,diff,0,0,527.55,2.722263627
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,583.98,2.766397974
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,534.74,2.728142672
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,639.41,2.805779424
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,564.16,2.751402291
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,632.91,2.801341958
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,1104.74,3.043260079
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,498.8,2.697926445
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,1061.52,3.025928181
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,536.05,2.7292053
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,611.58,2.786453275
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,508.84,2.706581244
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,587.57,2.769059614
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,559.2,2.747567163
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,866.92,2.937979022
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,651.87,2.814160995
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,491.86,2.691841505
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,602.03,2.779618133
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,464.61,2.667088553
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,728.44,2.862393786
a-i-subject-16,Subject16-r1542,a-i,a,a-square-square,same,1,100,506.22,2.704339299
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,579.05,2.762716066
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,532.26,2.72612383
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,567.54,2.753996476
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,657.64,2.817988221
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,535.01,2.7283619
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,0,0,992.56,2.996756769
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,780.76,2.892517555
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,535.11,2.728443067
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,576.6,2.760874638
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,544.6,2.736077637
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,558.38,2.746929854
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,624.15,2.795288975
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,623.04,2.79451593
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,609.88,2.785244392
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,479.49,2.680779554
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,475.1,2.67678503
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,573.63,2.758631856
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,509.91,2.707493529
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,492.53,2.692432689
a-i-subject-16,Subject16-r1542,a-i,i,i-2-2,same,1,100,454.05,2.65710368
a-i-subject-16,Subject16-r1542,a-i,i,i-23-2,diff,1,100,842.76,2.925703914
a-i-subject-16,Subject16-r1542,a-i,i,i-23-2,diff,1,100,597.51,2.776345178
